p	effect	size
0.322265625	0.96	10
0.275390625	0.96	10
0.009765625	0.96	10
0.10546875	0.96	10
0.556640625	0.96	10
0.02734375	0.96	10
0.921875	0.96	10
0.921875	0.96	10
1	0.96	10
0.4921875	0.96	10
0.431640625	0.96	10
0.76953125	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.005859375	0.96	10
0.16015625	0.96	10
0.009765625	0.96	10
0.625	0.96	10
0.322265625	0.96	10
0.064453125	0.96	10
0.431640625	0.96	10
0.130859375	0.96	10
0.193359375	0.96	10
0.625	0.96	10
0.921875	0.96	10
0.232421875	0.96	10
0.322265625	0.96	10
0.556640625	0.96	10
0.6953125	0.96	10
0.275390625	0.96	10
0.083984375	0.96	10
0.4921875	0.96	10
1	0.96	10
0.556640625	0.96	10
0.130859375	0.96	10
0.375	0.96	10
0.275390625	0.96	10
0.16015625	0.96	10
0.625	0.96	10
0.193359375	0.96	10
0.064453125	0.96	10
0.625	0.96	10
0.02734375	0.96	10
0.921875	0.96	10
0.083984375	0.96	10
0.322265625	0.96	10
0.064453125	0.96	10
0.275390625	0.96	10
0.048828125	0.96	10
0.6953125	0.96	10
0.625	0.96	10
0.921875	0.96	10
1	0.96	10
0.232421875	0.96	10
0.193359375	0.96	10
0.845703125	0.96	10
0.76953125	0.96	10
0.375	0.96	10
0.431640625	0.96	10
0.193359375	0.96	10
0.431640625	0.96	10
0.083984375	0.96	10
0.4921875	0.96	10
0.275390625	0.96	10
0.6953125	0.96	10
0.375	0.96	10
0.921875	0.96	10
1	0.96	10
0.232421875	0.96	10
0.037109375	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.009765625	0.96	10
0.4921875	0.96	10
0.845703125	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.02734375	0.96	10
0.16015625	0.96	10
0.921875	0.96	10
0.4921875	0.96	10
0.16015625	0.96	10
0.375	0.96	10
0.845703125	0.96	10
0.013671875	0.96	10
0.193359375	0.96	10
0.037109375	0.96	10
0.625	0.96	10
0.02734375	0.96	10
0.083984375	0.96	10
0.130859375	0.96	10
0.064453125	0.96	10
0.275390625	0.96	10
0.16015625	0.96	10
0.322265625	0.96	10
0.16015625	0.96	10
0.845703125	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.375	0.96	10
0.193359375	0.96	10
0.76953125	0.96	10
0.013671875	0.96	10
0.6953125	0.96	10
0.16015625	0.96	10
0.556640625	0.96	10
0.01953125	0.96	10
0.375	0.96	10
0.275390625	0.96	10
1	0.96	10
0.01953125	0.96	10
0.76953125	0.96	10
0.845703125	0.96	10
0.02734375	0.96	10
0.322265625	0.96	10
0.275390625	0.96	10
0.10546875	0.96	10
0.76953125	0.96	10
0.4921875	0.96	10
0.10546875	0.96	10
0.431640625	0.96	10
0.001953125	0.96	10
0.921875	0.96	10
0.00390625	0.96	10
1	0.96	10
0.009765625	0.96	10
0.322265625	0.96	10
0.921875	0.96	10
0.375	0.96	10
0.009765625	0.96	10
0.193359375	0.96	10
0.845703125	0.96	10
0.4921875	0.96	10
0.375	0.96	10
0.556640625	0.96	10
0.375	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.16015625	0.96	10
0.02734375	0.96	10
0.232421875	0.96	10
0.625	0.96	10
0.845703125	0.96	10
0.625	0.96	10
0.02734375	0.96	10
0.232421875	0.96	10
1	0.96	10
0.6953125	0.96	10
0.048828125	0.96	10
0.16015625	0.96	10
0.16015625	0.96	10
0.845703125	0.96	10
0.048828125	0.96	10
0.76953125	0.96	10
0.375	0.96	10
0.375	0.96	10
0.130859375	0.96	10
0.431640625	0.96	10
0.013671875	0.96	10
0.005859375	0.96	10
0.00390625	0.96	10
0.625	0.96	10
0.4921875	0.96	10
0.921875	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.232421875	0.96	10
1	0.96	10
0.275390625	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.375	0.96	10
0.556640625	0.96	10
0.193359375	0.96	10
0.048828125	0.96	10
0.013671875	0.96	10
0.001953125	0.96	10
0.431640625	0.96	10
0.064453125	0.96	10
0.130859375	0.96	10
0.037109375	0.96	10
0.083984375	0.96	10
0.02734375	0.96	10
0.625	0.96	10
0.083984375	0.96	10
0.322265625	0.96	10
0.845703125	0.96	10
0.6953125	0.96	10
0.083984375	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.064453125	0.96	10
0.16015625	0.96	10
1	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.625	0.96	10
0.921875	0.96	10
0.064453125	0.96	10
0.232421875	0.96	10
0.6953125	0.96	10
0.556640625	0.96	10
0.625	0.96	10
0.048828125	0.96	10
0.001953125	0.96	10
0.02734375	0.96	10
0.4921875	0.96	10
0.01953125	0.96	10
0.00390625	0.96	10
0.16015625	0.96	10
0.76953125	0.96	10
0.4921875	0.96	10
0.625	0.96	10
0.4921875	0.96	10
0.232421875	0.96	10
1	0.96	10
0.375	0.96	10
0.037109375	0.96	10
0.845703125	0.96	10
0.431640625	0.96	10
0.625	0.96	10
0.625	0.96	10
0.009765625	0.96	10
0.431640625	0.96	10
0.037109375	0.96	10
0.193359375	0.96	10
0.6953125	0.96	10
0.275390625	0.96	10
1	0.96	10
0.232421875	0.96	10
0.322265625	0.96	10
0.232421875	0.96	10
1	0.96	10
0.083984375	0.96	10
0.322265625	0.96	10
0.845703125	0.96	10
1	0.96	10
0.01953125	0.96	10
0.037109375	0.96	10
0.556640625	0.96	10
0.556640625	0.96	10
0.4921875	0.96	10
0.375	0.96	10
0.275390625	0.96	10
0.275390625	0.96	10
0.921875	0.96	10
0.4921875	0.96	10
0.275390625	0.96	10
0.232421875	0.96	10
0.013671875	0.96	10
0.193359375	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.083984375	0.96	10
0.130859375	0.96	10
0.845703125	0.96	10
0.232421875	0.96	10
0.037109375	0.96	10
0.037109375	0.96	10
0.556640625	0.96	10
0.130859375	0.96	10
0.130859375	0.96	10
0.193359375	0.96	10
0.02734375	0.96	10
0.083984375	0.96	10
0.6953125	0.96	10
0.130859375	0.96	10
0.322265625	0.96	10
0.10546875	0.96	10
0.10546875	0.96	10
0.625	0.96	10
0.845703125	0.96	10
0.10546875	0.96	10
0.275390625	0.96	10
0.193359375	0.96	10
1	0.96	10
0.625	0.96	10
0.921875	0.96	10
0.009765625	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.275390625	0.96	10
0.921875	0.96	10
0.083984375	0.96	10
0.556640625	0.96	10
0.048828125	0.96	10
0.064453125	0.96	10
0.16015625	0.96	10
0.130859375	0.96	10
0.625	0.96	10
0.193359375	0.96	10
0.232421875	0.96	10
0.193359375	0.96	10
0.048828125	0.96	10
0.083984375	0.96	10
0.845703125	0.96	10
0.4921875	0.96	10
0.556640625	0.96	10
0.083984375	0.96	10
0.064453125	0.96	10
0.02734375	0.96	10
0.845703125	0.96	10
0.375	0.96	10
0.130859375	0.96	10
0.10546875	0.96	10
0.845703125	0.96	10
0.375	0.96	10
0.431640625	0.96	10
0.130859375	0.96	10
0.16015625	0.96	10
1	0.96	10
0.4921875	0.96	10
0.431640625	0.96	10
0.845703125	0.96	10
0.001953125	0.96	10
0.76953125	0.96	10
0.431640625	0.96	10
0.10546875	0.96	10
0.275390625	0.96	10
0.083984375	0.96	10
0.16015625	0.96	10
1	0.96	10
0.01953125	0.96	10
0.6953125	0.96	10
0.322265625	0.96	10
1	0.96	10
0.375	0.96	10
0.921875	0.96	10
0.375	0.96	10
0.322265625	0.96	10
0.232421875	0.96	10
0.193359375	0.96	10
0.921875	0.96	10
0.009765625	0.96	10
0.001953125	0.96	10
0.625	0.96	10
1	0.96	10
0.556640625	0.96	10
0.6953125	0.96	10
0.064453125	0.96	10
0.375	0.96	10
0.193359375	0.96	10
0.275390625	0.96	10
0.130859375	0.96	10
0.01953125	0.96	10
0.275390625	0.96	10
0.232421875	0.96	10
0.232421875	0.96	10
0.625	0.96	10
0.921875	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.6953125	0.96	10
0.01953125	0.96	10
0.6953125	0.96	10
0.10546875	0.96	10
0.921875	0.96	10
0.556640625	0.96	10
0.375	0.96	10
0.275390625	0.96	10
0.048828125	0.96	10
0.431640625	0.96	10
0.431640625	0.96	10
0.4921875	0.96	10
0.193359375	0.96	10
0.6953125	0.96	10
0.322265625	0.96	10
0.556640625	0.96	10
0.013671875	0.96	10
0.625	0.96	10
0.01953125	0.96	10
0.4921875	0.96	10
0.556640625	0.96	10
0.556640625	0.96	10
0.013671875	0.96	10
0.76953125	0.96	10
0.232421875	0.96	10
1	0.96	10
0.083984375	0.96	10
0.275390625	0.96	10
0.6953125	0.96	10
0.845703125	0.96	10
0.001953125	0.96	10
0.130859375	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.10546875	0.96	10
0.130859375	0.96	10
1	0.96	10
0.921875	0.96	10
0.193359375	0.96	10
0.10546875	0.96	10
0.130859375	0.96	10
1	0.96	10
0.625	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.083984375	0.96	10
0.064453125	0.96	10
0.02734375	0.96	10
0.625	0.96	10
0.921875	0.96	10
0.322265625	0.96	10
0.193359375	0.96	10
0.625	0.96	10
0.02734375	0.96	10
0.130859375	0.96	10
0.130859375	0.96	10
0.013671875	0.96	10
0.083984375	0.96	10
0.431640625	0.96	10
0.130859375	0.96	10
0.921875	0.96	10
0.232421875	0.96	10
0.921875	0.96	10
0.16015625	0.96	10
0.01953125	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.009765625	0.96	10
0.4921875	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.037109375	0.96	10
0.6953125	0.96	10
0.083984375	0.96	10
0.625	0.96	10
0.001953125	0.96	10
0.16015625	0.96	10
0.431640625	0.96	10
0.232421875	0.96	10
0.16015625	0.96	10
0.921875	0.96	10
0.16015625	0.96	10
0.921875	0.96	10
0.556640625	0.96	10
0.130859375	0.96	10
0.375	0.96	10
0.02734375	0.96	10
0.232421875	0.96	10
0.921875	0.96	10
0.02734375	0.96	10
0.10546875	0.96	10
0.083984375	0.96	10
0.625	0.96	10
0.431640625	0.96	10
0.013671875	0.96	10
0.083984375	0.96	10
0.064453125	0.96	10
0.4921875	0.96	10
0.4921875	0.96	10
0.6953125	0.96	10
0.556640625	0.96	10
0.6953125	0.96	10
0.431640625	0.96	10
0.013671875	0.96	10
0.013671875	0.96	10
0.01953125	0.96	10
0.375	0.96	10
0.013671875	0.96	10
0.00390625	0.96	10
0.064453125	0.96	10
0.10546875	0.96	10
0.037109375	0.96	10
1	0.96	10
0.76953125	0.96	10
0.431640625	0.96	10
0.431640625	0.96	10
0.4921875	0.96	10
0.322265625	0.96	10
0.921875	0.96	10
0.193359375	0.96	10
0.001953125	0.96	10
0.193359375	0.96	10
0.76953125	0.96	10
0.4921875	0.96	10
0.083984375	0.96	10
0.193359375	0.96	10
0.322265625	0.96	10
0.01953125	0.96	10
0.10546875	0.96	10
0.322265625	0.96	10
0.275390625	0.96	10
0.556640625	0.96	10
0.009765625	0.96	10
0.275390625	0.96	10
0.375	0.96	10
0.009765625	0.96	10
0.845703125	0.96	10
0.130859375	0.96	10
0.375	0.96	10
0.16015625	0.96	10
0.625	0.96	10
1	0.96	10
0.001953125	0.96	10
0.556640625	0.96	10
0.375	0.96	10
1	0.96	10
0.10546875	0.96	10
0.037109375	0.96	10
0.4921875	0.96	10
0.193359375	0.96	10
0.431640625	0.96	10
0.01953125	0.96	10
0.048828125	0.96	10
1	0.96	10
0.375	0.96	10
0.02734375	0.96	10
0.4921875	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.005859375	0.96	10
0.232421875	0.96	10
0.4921875	0.96	10
0.048828125	0.96	10
0.130859375	0.96	10
0.048828125	0.96	10
0.76953125	0.96	10
0.02734375	0.96	10
0.193359375	0.96	10
0.921875	0.96	10
0.130859375	0.96	10
0.845703125	0.96	10
0.556640625	0.96	10
1	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.10546875	0.96	10
0.322265625	0.96	10
0.232421875	0.96	10
0.625	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.625	0.96	10
0.556640625	0.96	10
0.009765625	0.96	10
0.02734375	0.96	10
0.013671875	0.96	10
0.048828125	0.96	10
0.083984375	0.96	10
0.232421875	0.96	10
0.431640625	0.96	10
0.431640625	0.96	10
0.037109375	0.96	10
0.556640625	0.96	10
0.375	0.96	10
0.064453125	0.96	10
0.130859375	0.96	10
0.16015625	0.96	10
0.009765625	0.96	10
1	0.96	10
0.048828125	0.96	10
0.275390625	0.96	10
0.4921875	0.96	10
0.16015625	0.96	10
0.275390625	0.96	10
0.375	0.96	10
0.16015625	0.96	10
0.375	0.96	10
0.037109375	0.96	10
0.4921875	0.96	10
0.4921875	0.96	10
0.193359375	0.96	10
0.322265625	0.96	10
0.375	0.96	10
0.064453125	0.96	10
0.064453125	0.96	10
0.556640625	0.96	10
0.845703125	0.96	10
0.232421875	0.96	10
0.001953125	0.96	10
0.037109375	0.96	10
0.16015625	0.96	10
0.232421875	0.96	10
0.6953125	0.96	10
0.16015625	0.96	10
0.556640625	0.96	10
0.845703125	0.96	10
0.6953125	0.96	10
0.4921875	0.96	10
0.275390625	0.96	10
0.064453125	0.96	10
0.431640625	0.96	10
0.130859375	0.96	10
0.193359375	0.96	10
0.375	0.96	10
0.001953125	0.96	10
0.4921875	0.96	10
0.625	0.96	10
0.048828125	0.96	10
0.037109375	0.96	10
0.322265625	0.96	10
0.921875	0.96	10
0.048828125	0.96	10
0.048828125	0.96	10
0.130859375	0.96	10
0.013671875	0.96	10
0.064453125	0.96	10
0.322265625	0.96	10
0.001953125	0.96	10
0.431640625	0.96	10
1	0.96	10
0.845703125	0.96	10
0.6953125	0.96	10
0.048828125	0.96	10
0.048828125	0.96	10
0.431640625	0.96	10
0.02734375	0.96	10
0.4921875	0.96	10
0.431640625	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.322265625	0.96	10
0.431640625	0.96	10
0.130859375	0.96	10
0.375	0.96	10
0.6953125	0.96	10
0.10546875	0.96	10
0.013671875	0.96	10
0.013671875	0.96	10
0.130859375	0.96	10
0.16015625	0.96	10
0.845703125	0.96	10
0.130859375	0.96	10
0.275390625	0.96	10
1	0.96	10
0.921875	0.96	10
0.037109375	0.96	10
0.556640625	0.96	10
0.375	0.96	10
0.02734375	0.96	10
0.232421875	0.96	10
0.16015625	0.96	10
0.083984375	0.96	10
0.01953125	0.96	10
0.431640625	0.96	10
0.921875	0.96	10
0.083984375	0.96	10
0.322265625	0.96	10
0.625	0.96	10
0.431640625	0.96	10
0.845703125	0.96	10
0.625	0.96	10
0.083984375	0.96	10
0.10546875	0.96	10
0.375	0.96	10
0.232421875	0.96	10
0.845703125	0.96	10
0.001953125	0.96	10
0.16015625	0.96	10
0.431640625	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.76953125	0.96	10
0.275390625	0.96	10
0.037109375	0.96	10
0.16015625	0.96	10
0.556640625	0.96	10
0.02734375	0.96	10
0.921875	0.96	10
0.193359375	0.96	10
0.16015625	0.96	10
0.009765625	0.96	10
0.037109375	0.96	10
0.76953125	0.96	10
0.130859375	0.96	10
0.4921875	0.96	10
0.064453125	0.96	10
0.064453125	0.96	10
0.275390625	0.96	10
0.4921875	0.96	10
0.01953125	0.96	10
0.4921875	0.96	10
1	0.96	10
0.16015625	0.96	10
0.193359375	0.96	10
0.232421875	0.96	10
0.4921875	0.96	10
0.00390625	0.96	10
0.556640625	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.275390625	0.96	10
0.232421875	0.96	10
0.845703125	0.96	10
0.013671875	0.96	10
0.76953125	0.96	10
0.6953125	0.96	10
0.556640625	0.96	10
0.625	0.96	10
0.431640625	0.96	10
0.193359375	0.96	10
0.431640625	0.96	10
0.16015625	0.96	10
0.375	0.96	10
0.083984375	0.96	10
1	0.96	10
0.375	0.96	10
0.037109375	0.96	10
0.130859375	0.96	10
0.16015625	0.96	10
0.625	0.96	10
0.232421875	0.96	10
0.4921875	0.96	10
0.232421875	0.96	10
0.921875	0.96	10
0.6953125	0.96	10
0.232421875	0.96	10
0.005859375	0.96	10
0.048828125	0.96	10
0.322265625	0.96	10
0.037109375	0.96	10
0.275390625	0.96	10
0.16015625	0.96	10
0.064453125	0.96	10
0.01953125	0.96	10
0.193359375	0.96	10
0.275390625	0.96	10
0.275390625	0.96	10
0.048828125	0.96	10
0.16015625	0.96	10
0.02734375	0.96	10
0.76953125	0.96	10
0.375	0.96	10
0.16015625	0.96	10
0.083984375	0.96	10
0.16015625	0.96	10
0.322265625	0.96	10
0.130859375	0.96	10
0.6953125	0.96	10
0.625	0.96	10
0.76953125	0.96	10
0.10546875	0.96	10
0.431640625	0.96	10
0.845703125	0.96	10
0.625	0.96	10
0.431640625	0.96	10
0.10546875	0.96	10
0.431640625	0.96	10
0.064453125	0.96	10
0.4921875	0.96	10
0.083984375	0.96	10
0.6953125	0.96	10
0.02734375	0.96	10
0.76953125	0.96	10
0.013671875	0.96	10
0.431640625	0.96	10
0.556640625	0.96	10
0.048828125	0.96	10
0.4921875	0.96	10
0.232421875	0.96	10
0.16015625	0.96	10
0.064453125	0.96	10
0.01953125	0.96	10
1	0.96	10
0.375	0.96	10
0.048828125	0.96	10
0.625	0.96	10
0.6953125	0.96	10
0.005859375	0.96	10
0.232421875	0.96	10
0.921875	0.96	10
0.01953125	0.96	10
0.431640625	0.96	10
0.921875	0.96	10
0.4921875	0.96	10
0.02734375	0.96	10
0.275390625	0.96	10
0.130859375	0.96	10
0.01953125	0.96	10
0.625	0.96	10
0.013671875	0.96	10
0.556640625	0.96	10
0.6953125	0.96	10
0.625	0.96	10
0.193359375	0.96	10
0.10546875	0.96	10
0.02734375	0.96	10
0.00390625	0.96	10
0.4921875	0.96	10
0.921875	0.96	10
0.6953125	0.96	10
0.322265625	0.96	10
0.10546875	0.96	10
0.76953125	0.96	10
0.76953125	0.96	10
0.037109375	0.96	10
0.556640625	0.96	10
0.6953125	0.96	10
0.4921875	0.96	10
0.10546875	0.96	10
0.048828125	0.96	10
0.048828125	0.96	10
0.130859375	0.96	10
0.01953125	0.96	10
0.001953125	0.96	10
0.322265625	0.96	10
0.009765625	0.96	10
0.375	0.96	10
0.921875	0.96	10
0.005859375	0.96	10
0.322265625	0.96	10
0.013671875	0.96	10
0.322265625	0.96	10
0.130859375	0.96	10
0.76953125	0.96	10
0.845703125	0.96	10
0.005859375	0.96	10
0.009765625	0.96	10
0.232421875	0.96	10
0.10546875	0.96	10
0.375	0.96	10
0.10546875	0.96	10
0.10546875	0.96	10
0.76953125	0.96	10
0.083984375	0.96	10
0.322265625	0.96	10
1	0.96	10
0.083984375	0.96	10
0.845703125	0.96	10
1	0.96	10
0.6953125	0.96	10
0.6953125	0.96	10
0.01953125	0.96	10
0.322265625	0.96	10
0.322265625	0.96	10
0.921875	0.96	10
0.048828125	0.96	10
0.625	0.96	10
0.845703125	0.96	10
0.375	0.96	10
0.845703125	0.96	10
0.083984375	0.96	10
0.625	0.96	10
0.375	0.96	10
0.76953125	0.96	10
0.275390625	0.96	10
0.232421875	0.96	10
0.375	0.96	10
0.232421875	0.96	10
0.275390625	0.96	10
1	0.96	10
0.921875	0.96	10
0.083984375	0.96	10
0.6953125	0.96	10
0.16015625	0.96	10
0.193359375	0.96	10
0.083984375	0.96	10
0.6953125	0.96	10
0.921875	0.96	10
0.431640625	0.96	10
0.322265625	0.96	10
0.845703125	0.96	10
0.431640625	0.96	10
0.322265625	0.96	10
0.064453125	0.96	10
0.4921875	0.96	10
0.76953125	0.96	10
0.048828125	0.96	10
0.431640625	0.96	10
0.232421875	0.96	10
0.037109375	0.96	10
0.16015625	0.96	10
0.10546875	0.96	10
0.76953125	0.96	10
0.275390625	0.96	10
0.375	0.96	10
0.037109375	0.96	10
0.431640625	0.96	10
0.921875	0.96	10
0.625	0.96	10
0.625	0.96	10
0.845703125	0.96	10
0.16015625	0.96	10
0.130859375	0.96	10
0.921875	0.96	10
0.064453125	0.96	10
0.275390625	0.96	10
0.4921875	0.96	10
0.16015625	0.96	10
0.232421875	0.96	10
0.048828125	0.96	10
0.76953125	0.96	10
1	0.96	10
1	0.96	10
0.193359375	0.96	10
0.10546875	0.96	10
0.375	0.96	10
0.232421875	0.96	10
0.193359375	0.96	10
0.845703125	0.96	10
0.130859375	0.96	10
0.275390625	0.96	10
0.4921875	0.96	10
0.375	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.232421875	0.96	10
0.001953125	0.96	10
0.005859375	0.96	10
0.130859375	0.96	10
0.556640625	0.96	10
0.00390625	0.96	10
0.001953125	0.96	10
0.193359375	0.96	10
1	0.96	10
0.322265625	0.96	10
0.6953125	0.96	10
0.048828125	0.96	10
0.921875	0.96	10
0.16015625	0.96	10
1	0.96	10
1	0.96	10
0.232421875	0.96	10
0.76953125	0.96	10
0.10546875	0.96	10
0.556640625	0.96	10
0.375	0.96	10
0.4921875	0.96	10
0.625	0.96	10
0.083984375	0.96	10
0.193359375	0.96	10
0.130859375	0.96	10
0.375	0.96	10
0.16015625	0.96	10
0.4921875	0.96	10
0.064453125	0.96	10
0.005859375	0.96	10
0.625	0.96	10
0.322265625	0.96	10
0.064453125	0.96	10
0.02734375	0.96	10
0.275390625	0.96	10
0.625	0.96	10
0.037109375	0.96	10
0.375	0.96	10
0.431640625	0.96	10
1	0.96	10
1	0.96	10
0.921875	0.96	10
0.064453125	0.96	10
0.845703125	0.96	10
0.013671875	0.96	10
0.625	0.96	10
0.083984375	0.96	10
0.845703125	0.96	10
0.16015625	0.96	10
0.76953125	0.96	10
0.037109375	0.96	10
0.10546875	0.96	10
0.76953125	0.96	10
0.76953125	0.96	10
0.4921875	0.96	10
0.76953125	0.96	10
0.16015625	0.96	10
0.845703125	0.96	10
0.625	0.96	10
0.013671875	0.96	10
0.625	0.96	10
0.21616744995117188	0.96	20
0.039989471435546875	0.96	20
0.0094356536865234375	0.96	20
0.3299827575683594	0.96	20
0.5958194732666016	0.96	20
0.03276824951171875	0.96	20
0.026641845703125	0.96	20
0.0094356536865234375	0.96	20
0.81235504150390625	0.96	20
0.5216732025146484	0.96	20
0.9272785186767578	0.96	20
0.089694976806640625	0.96	20
3.948211669921875e-4	0.96	20
0.20244979858398438	0.96	20
0.00485992431640625	0.96	20
0.9272785186767578	0.96	20
0.00830841064453125	0.96	20
0.21616744995117188	0.96	20
0.09730720520019531	0.96	20
0.012079238891601563	0.96	20
0.03276824951171875	0.96	20
0.04844093322753906	0.96	20
0.14290618896484375	0.96	20
0.0042209625244140625	0.96	20
0.2305126190185547	0.96	20
0.1893482208251953	0.96	20
0.005580902099609375	0.96	20
0.36827659606933594	0.96	20
0.8408222198486328	0.96	20
0.26109886169433594	0.96	20
0.089694976806640625	0.96	20
0.34881019592285156	0.96	20
0.5216732025146484	0.96	20
0.01923370361328125	0.96	20
3.948211669921875e-4	0.96	20
0.2942523956298828	0.96	20
0.089694976806640625	0.96	20
0.5216732025146484	0.96	20
0.1230926513671875	0.96	20
0.4523754119873047	0.96	20
0.039989471435546875	0.96	20
0.62151336669921875	0.96	20
0.16495704650878906	0.96	20
0.023950576782226563	0.96	20
7.076263427734375e-4	0.96	20
0.5705966949462891	0.96	20
0.16495704650878906	0.96	20
0.021484375	0.96	20
8.50677490234375e-4	0.96	20
0.006389617919921875	0.96	20
0.8408222198486328	0.96	20
0.0010166168212890625	0.96	20
0.956329345703125	0.96	20
0.082550048828125	0.96	20
0.34881019592285156	0.96	20
0.017181396484375	0.96	20
0.16495704650878906	0.96	20
0.956329345703125	0.96	20
0.058258056640625	0.96	20
0.017181396484375	0.96	20
0.5705966949462891	0.96	20
0.13272666931152344	0.96	20
0.1230926513671875	0.96	20
0.2942523956298828	0.96	20
0.058258056640625	0.96	20
0.06372261047363281	0.96	20
0.06372261047363281	0.96	20
0.0031528472900390625	0.96	20
0.47490501403808594	0.96	20
0.0758514404296875	0.96	20
0.4523754119873047	0.96	20
0.26109886169433594	0.96	20
0.1230926513671875	0.96	20
0.34881019592285156	0.96	20
0.06372261047363281	0.96	20
0.8694877624511719	0.96	20
0.4523754119873047	0.96	20
0.05316925048828125	0.96	20
0.017181396484375	0.96	20
0.1893482208251953	0.96	20
0.10539817810058594	0.96	20
0.36827659606933594	0.96	20
0.10539817810058594	0.96	20
0.1230926513671875	0.96	20
0.13272666931152344	0.96	20
0.1893482208251953	0.96	20
0.54587554931640625	0.96	20
2.09808349609375e-4	0.96	20
0.069580078125	0.96	20
0.09730720520019531	0.96	20
0.001689910888671875	0.96	20
0.1893482208251953	0.96	20
0.62151336669921875	0.96	20
0.012079238891601563	0.96	20
0.006389617919921875	0.96	20
0.0014324188232421875	0.96	20
0.24548721313476563	0.96	20
0.039989471435546875	0.96	20
0.013616561889648438	0.96	20
0.15364646911621094	0.96	20
0.78412628173828125	0.96	20
0.01068878173828125	0.96	20
0.017181396484375	0.96	20
0.01923370361328125	0.96	20
0.023950576782226563	0.96	20
0.001209259033203125	0.96	20
0.13272666931152344	0.96	20
0.4304332733154297	0.96	20
0.10539817810058594	0.96	20
0.03276824951171875	0.96	20
0.021484375	0.96	20
0.01068878173828125	0.96	20
0.7285060882568359	0.96	20
0.7285060882568359	0.96	20
0.81235504150390625	0.96	20
0.09730720520019531	0.96	20
0.24548721313476563	0.96	20
0.002712249755859375	0.96	20
0.1893482208251953	0.96	20
0.5216732025146484	0.96	20
0.029575347900390625	0.96	20
0.21616744995117188	0.96	20
0.26109886169433594	0.96	20
0.089694976806640625	0.96	20
0.47490501403808594	0.96	20
0.40909767150878906	0.96	20
0.0042209625244140625	0.96	20
0.012079238891601563	0.96	20
0.03276824951171875	0.96	20
0.021484375	0.96	20
0.4523754119873047	0.96	20
0.78412628173828125	0.96	20
0.24548721313476563	0.96	20
0.36827659606933594	0.96	20
0.03623390197753906	0.96	20
0.15364646911621094	0.96	20
0.20244979858398438	0.96	20
0.26109886169433594	0.96	20
0.26109886169433594	0.96	20
0.069580078125	0.96	20
0.002712249755859375	0.96	20
0.058258056640625	0.96	20
0.05316925048828125	0.96	20
0.0031528472900390625	0.96	20
0.012079238891601563	0.96	20
0.9272785186767578	0.96	20
0.026641845703125	0.96	20
0.0094356536865234375	0.96	20
0.1230926513671875	0.96	20
0.36827659606933594	0.96	20
0.1893482208251953	0.96	20
0.013616561889648438	0.96	20
0.98543548583984375	0.96	20
0.49800872802734375	0.96	20
0.03276824951171875	0.96	20
0.2942523956298828	0.96	20
0.05316925048828125	0.96	20
0.34881019592285156	0.96	20
0.20244979858398438	0.96	20
0.5958194732666016	0.96	20
0.03276824951171875	0.96	20
0.78412628173828125	0.96	20
0.069580078125	0.96	20
0.029575347900390625	0.96	20
0.24548721313476563	0.96	20
0.17685317993164063	0.96	20
0.21616744995117188	0.96	20
0.24548721313476563	0.96	20
0.058258056640625	0.96	20
